418,1,1,-,1060,0
419,1,1,0,1061,0
420,1,1,0,1062,0
421,1,1,0,1063,0
426,1,1,0,1064,0
427,1,1,0,1065,0
428,1,1,-,1066,0
429,1,1,-,1067,0
430,1,1,-,1068,0
431,1,1,-,1069,0
432,1,1,0,1070,0
433,1,1,0,1071,0
434,1,1,0,1072,0
439,1,1,0,1341,0
440,1,1,0,1342,0
441,1,1,-,1343,0
442,1,1,-,1344,0
443,1,1,-,1345,0
444,1,1,-,1346,0
445,1,1,0,1347,0
446,1,1,0,1348,0
447,1,1,0,1349,0
452,2,2,-,1096,0,-,1332,0
453,2,2,0,1097,0,0,1333,0
454,2,2,-,1098,0,-,1334,0
455,2,2,-,1099,0,-,1335,0
456,2,2,-,1100,0,-,1336,0
457,2,2,-,1101,0,-,1337,0
458,2,2,0,1102,0,0,1338,0
459,2,2,0,1103,0,0,1339,0
460,2,2,0,1104,0,0,1340,0
466,1,1,-,1080,0
467,1,1,0,1081,0
468,1,1,-,1082,0
469,1,1,0,1083,0
470,1,1,0,1093,0
471,1,1,0,1094,0
472,1,1,0,1095,0
478,1,1,-,1112,0
479,1,1,0,1113,0
480,1,1,0,1114,0
481,1,1,0,1115,0
482,1,1,0,1145,0
483,1,1,-,1146,0
484,1,1,-,1147,0
485,1,1,0,1148,0
486,1,1,-,1149,0
487,1,1,-,1150,0
488,1,1,1,1151,0
489,1,1,0,1156,0
490,1,1,0,1157,0
491,1,1,-,1158,0
492,1,1,0,1159,0
493,1,1,1.0,1160,0
494,1,1,-,1161,0
495,1,1,-,1162,0
496,1,1,1,1163,0
497,1,1,1.0,1164,0
498,1,1,-,1165,0
499,1,1,0,1172,0
500,1,1,0,1173,0
501,1,1,-,1174,0
502,1,1,-,1175,0
503,1,1,1.0,1176,0
504,1,1,0,1181,0
505,1,1,0,1182,0
506,1,1,-,1183,0
507,1,1,-,1184,0
508,1,1,1.0,1185,0
509,1,1,0,1190,0
510,1,1,0,1191,0
511,1,1,-,1192,0
512,1,1,-,1193,0
513,1,1,false,1194,0
514,1,1,0,1199,0
515,1,1,0,1200,0
516,1,1,-,1201,0
517,1,1,-,1202,0
518,1,1,1,1203,0
519,1,1,0,1208,0
520,1,1,0,1209,0
521,1,1,-,1210,0
522,1,1,-,1211,0
523,1,1,1,1212,0
524,1,1,0,1217,0
525,1,1,0,1218,0
526,1,1,-,1219,0
527,1,1,-,1220,0
528,1,1,-,1221,0
529,1,1,-,1222,0
530,1,1,-,1223,0
531,1,1,0,1224,0
532,1,1,97,1225,0
533,1,1,-,1226,0
534,1,1,97,1227,0
535,1,1,0,1232,0
536,1,1,0,1233,0
537,1,1,-,1234,0
538,1,1,-,1235,0
539,1,1,49,1236,0
540,1,1,0,1241,0
541,1,1,0,1242,0
542,1,1,-,1243,0
543,1,1,-,1244,0
544,1,1,-,1245,0
545,1,1,-,1246,0
546,1,1,-,1247,0
547,1,1,-,1248,0
548,1,1,0,1253,0
549,1,1,0,1254,0
550,1,1,-,1255,0
551,1,1,2,1256,0
552,1,1,-,1257,0
553,1,1,-,1258,0
554,1,1,-,1259,0
555,1,1,0,1264,0
556,1,1,0,1265,0
557,1,1,-,1266,0
558,1,1,2,1267,0
559,1,1,-,1268,0
560,1,1,-,1269,0
561,1,1,-,1270,0
562,1,1,0,1275,0
563,1,1,0,1276,0
564,1,1,-,1277,0
565,1,1,-,1278,0
566,1,1,-,1279,0
567,1,1,0,1329,0
568,1,1,0,1330,0
569,1,1,0,1331,0
575,2,2,0,1368,0,0,1400,0
576,2,2,0,1369,0,0,1401,0
577,2,2,0,1370,0,0,1402,0
578,2,2,0,1371,0,0,1403,0
579,2,2,-,1372,0,-,1404,0
580,2,2,0,1373,0,0,1405,0
581,2,2,0,1374,0,0,1406,0
587,1,1,0,1350,0
588,1,1,0,1351,0
589,1,1,-,1352,0
590,1,1,-,1353,0
591,1,1,-,1354,0
592,1,1,-,1355,0
593,1,1,0,1356,0
594,1,1,0,1357,0
595,1,1,0,1358,0
600,1,1,0,1359,0
601,1,1,0,1360,0
602,1,1,-,1361,0
603,1,1,-,1362,0
604,1,1,-,1363,0
605,1,1,-,1364,0
606,1,1,0,1365,0
607,1,1,0,1366,0
608,1,1,0,1367,0
613,1,1,0,1636,0
614,1,1,0,1637,0
615,1,1,-,1638,0
616,1,1,-,1639,0
617,1,1,-,1640,0
618,1,1,-,1641,0
619,1,1,0,1642,0
620,1,1,0,1643,0
621,1,1,0,1644,0
626,2,2,-,1391,0,-,1627,0
627,2,2,0,1392,0,0,1628,0
628,2,2,-,1393,0,-,1629,0
629,2,2,-,1394,0,-,1630,0
630,2,2,-,1395,0,-,1631,0
631,2,2,-,1396,0,-,1632,0
632,2,2,0,1397,0,0,1633,0
633,2,2,0,1398,0,0,1634,0
634,2,2,0,1399,0,0,1635,0
640,1,1,-,1375,0
641,1,1,0,1376,0
642,1,1,-,1377,0
643,1,1,0,1378,0
644,1,1,0,1388,0
645,1,1,0,1389,0
646,1,1,0,1390,0
652,1,1,-,1407,0
653,1,1,0,1408,0
654,1,1,0,1409,0
655,1,1,0,1410,0
656,1,1,0,1440,0
657,1,1,-,1441,0
658,1,1,-,1442,0
659,1,1,0,1443,0
660,1,1,-,1444,0
661,1,1,-,1445,0
662,1,1,1,1446,0
663,1,1,0,1451,0
664,1,1,0,1452,0
665,1,1,-,1453,0
666,1,1,0,1454,0
667,1,1,1.0,1455,0
668,1,1,-,1456,0
669,1,1,-,1457,0
670,1,1,1,1458,0
671,1,1,1.0,1459,0
672,1,1,-,1460,0
673,1,1,0,1467,0
674,1,1,0,1468,0
675,1,1,-,1469,0
676,1,1,-,1470,0
677,1,1,1.0,1471,0
678,1,1,0,1476,0
679,1,1,0,1477,0
680,1,1,-,1478,0
681,1,1,-,1479,0
682,1,1,1.0,1480,0
683,1,1,0,1485,0
684,1,1,0,1486,0
685,1,1,-,1487,0
686,1,1,-,1488,0
687,1,1,false,1489,0
688,1,1,0,1494,0
689,1,1,0,1495,0
690,1,1,-,1496,0
691,1,1,-,1497,0
692,1,1,1,1498,0
693,1,1,0,1503,0
694,1,1,0,1504,0
695,1,1,-,1505,0
696,1,1,-,1506,0
697,1,1,1,1507,0
698,1,1,0,1512,0
699,1,1,0,1513,0
700,1,1,-,1514,0
701,1,1,-,1515,0
702,1,1,-,1516,0
703,1,1,-,1517,0
704,1,1,-,1518,0
705,1,1,0,1519,0
706,1,1,97,1520,0
707,1,1,-,1521,0
708,1,1,97,1522,0
709,1,1,0,1527,0
710,1,1,0,1528,0
711,1,1,-,1529,0
712,1,1,-,1530,0
713,1,1,49,1531,0
714,1,1,0,1536,0
715,1,1,0,1537,0
716,1,1,-,1538,0
717,1,1,-,1539,0
718,1,1,-,1540,0
719,1,1,-,1541,0
720,1,1,-,1542,0
721,1,1,-,1543,0
722,1,1,0,1548,0
723,1,1,0,1549,0
724,1,1,-,1550,0
725,1,1,2,1551,0
726,1,1,-,1552,0
727,1,1,-,1553,0
728,1,1,-,1554,0
729,1,1,0,1559,0
730,1,1,0,1560,0
731,1,1,-,1561,0
732,1,1,2,1562,0
733,1,1,-,1563,0
734,1,1,-,1564,0
735,1,1,-,1565,0
736,1,1,0,1570,0
737,1,1,0,1571,0
738,1,1,-,1572,0
739,1,1,-,1573,0
740,1,1,-,1574,0
741,1,1,0,1624,0
742,1,1,0,1625,0
743,1,1,0,1626,0
749,11,11,0,10,0,0,137,0,0,253,0,0,396,0,0,516,0,0,679,0,0,784,0,0,872,0,0,977,0,0,1116,0,0,1411,0
750,11,11,0,11,0,0,138,0,0,254,0,0,397,0,0,517,0,0,680,0,0,785,0,0,873,0,0,978,0,0,1117,0,0,1412,0
751,11,11,0,12,0,0,139,0,0,255,0,0,398,0,0,518,0,0,681,0,0,786,0,0,874,0,0,979,0,0,1118,0,0,1413,0
752,11,11,0,13,0,0,140,0,0,256,0,0,399,0,0,519,0,0,682,0,0,787,0,0,875,0,0,980,0,0,1119,0,0,1414,0
753,11,11,-,14,0,-,141,0,-,257,0,-,400,0,-,520,0,-,683,0,-,788,0,-,876,0,-,981,0,-,1120,0,-,1415,0
754,11,11,0,15,0,0,142,0,0,258,0,0,401,0,0,521,0,0,684,0,0,789,0,0,877,0,0,982,0,0,1121,0,0,1416,0
755,11,11,0,16,0,0,143,0,0,259,0,0,402,0,0,522,0,0,685,0,0,790,0,0,878,0,0,983,0,0,1122,0,0,1417,0
756,11,11,0.0,17,0,0.0,144,0,0.0,260,0,0.0,403,0,0.0,523,0,0.0,686,0,0.0,791,0,0.0,879,0,0.0,984,0,0.0,1123,0,0.0,1418,0
757,11,11,-,18,0,-,145,0,-,261,0,-,404,0,-,524,0,-,687,0,-,792,0,-,880,0,-,985,0,-,1124,0,-,1419,0
758,11,11,-,19,0,-,146,0,-,262,0,-,405,0,-,525,0,-,688,0,-,793,0,-,881,0,-,986,0,-,1125,0,-,1420,0
759,11,11,-,20,0,-,147,0,-,263,0,-,406,0,-,526,0,-,689,0,-,794,0,-,882,0,-,987,0,-,1126,0,-,1421,0
760,11,11,0,21,0,0,148,0,0,264,0,0,407,0,0,527,0,0,690,0,0,795,0,0,883,0,0,988,0,0,1127,0,0,1422,0
761,11,11,-,22,0,-,149,0,-,265,0,-,408,0,-,528,0,-,691,0,-,796,0,-,884,0,-,989,0,-,1128,0,-,1423,0
762,11,11,-,23,0,-,150,0,-,266,0,-,409,0,-,529,0,-,692,0,-,797,0,-,885,0,-,990,0,-,1129,0,-,1424,0
763,11,11,0,24,0,0,151,0,0,267,0,0,410,0,0,530,0,0,693,0,0,798,0,0,886,0,0,991,0,0,1130,0,0,1425,0
764,11,11,-,56,0,-,152,0,-,268,0,-,411,0,-,531,0,-,694,0,-,799,0,-,887,0,-,992,0,-,1131,0,-,1426,0
765,11,11,-,57,0,-,153,0,-,269,0,-,412,0,-,532,0,-,695,0,-,800,0,-,888,0,-,993,0,-,1132,0,-,1427,0
766,11,11,0,58,0,0,154,0,0,270,0,0,413,0,0,533,0,0,696,0,0,801,0,0,889,0,0,994,0,0,1133,0,0,1428,0
767,11,11,-,59,0,-,155,0,-,271,0,-,414,0,-,534,0,-,697,0,-,802,0,-,890,0,-,995,0,-,1134,0,-,1429,0
768,11,11,0,60,0,0,156,0,0,272,0,0,415,0,0,535,0,0,698,0,0,803,0,0,891,0,0,996,0,0,1135,0,0,1430,0
769,11,11,-,67,0,-,163,0,-,279,0,-,422,0,-,542,0,-,705,0,-,810,0,-,898,0,-,1003,0,-,1142,0,-,1437,0
770,11,11,0,68,0,0,164,0,0,280,0,0,423,0,0,543,0,0,706,0,0,811,0,0,899,0,0,1004,0,0,1143,0,0,1438,0
771,11,11,0,69,0,0,165,0,0,281,0,0,424,0,0,544,0,0,707,0,0,812,0,0,900,0,0,1005,0,0,1144,0,0,1439,0
777,1,1,-,615,0
778,1,1,-,616,0
779,1,1,0,617,0
780,1,1,-,618,0
781,1,1,-,619,0
784,1,1,782,620,0
785,1,1,-,621,0
786,1,1,-,622,0
787,1,1,-,623,0
788,1,1,2.0,624,0
789,1,1,-,625,0
790,1,1,-,626,0
791,1,1,0.0,627,0
792,1,1,0,628,0
793,1,1,2.0,629,0
794,1,1,0.0,630,0
795,1,1,1.0,631,0
796,1,1,0,632,0
797,1,1,1.0,633,0
798,1,1,-,634,0
799,1,1,-,635,0
800,1,1,-,636,0
801,1,1,0,637,0
802,1,1,0,638,0
818,3,3,-,292,0,-,435,0,-,555,0
819,3,3,-,293,0,-,436,0,-,556,0
820,3,3,0,294,0,0,437,0,0,557,0
821,3,3,0,295,0,0,438,0,0,558,0
822,3,3,0,296,0,0,439,0,0,559,0
823,3,3,0,297,0,0,440,0,0,560,0
824,3,3,-,298,0,-,441,0,-,561,0
825,3,3,-,299,0,-,442,0,-,562,0
826,3,3,1,300,0,0,443,0,2,563,0
827,3,3,1,301,0,0,444,0,2,564,0
828,3,3,0,302,0,0,445,0,0,565,0
829,3,3,-,303,0,-,446,0,-,566,0
830,3,3,-,304,0,-,447,0,-,567,0
831,3,3,-,305,0,-,448,0,-,568,0
832,3,3,-,306,0,-,449,0,-,569,0
833,3,3,-,307,0,-,450,0,-,570,0
834,3,3,0,308,0,0,451,0,0,571,0
835,3,3,0,309,0,0,452,0,0,572,0
836,3,3,-,310,0,-,453,0,-,573,0
837,3,3,-,311,0,-,454,0,-,574,0
838,3,3,-,312,0,-,455,0,-,575,0
839,3,3,-,313,0,-,456,0,-,576,0
840,3,3,-,314,0,-,457,0,-,577,0
841,3,3,-,315,0,-,458,0,-,578,0
842,3,3,false,328,0,false,471,0,false,591,0
846,3,3,843,329,0,843,472,0,843,592,0
847,3,3,-,330,0,-,473,0,-,593,0
848,3,3,-,331,0,-,474,0,-,594,0
849,3,3,-,332,0,-,475,0,-,595,0
850,3,3,0.0,333,0,0.0,476,0,0.0,596,0
851,3,3,-,334,0,-,477,0,-,597,0
852,3,3,-,335,0,-,478,0,-,598,0
853,3,3,1.0,336,0,0.0,479,0,2.0,599,0
854,3,3,0,337,0,0,480,0,0,600,0
855,3,3,1.0,338,0,0.0,481,0,2.0,601,0
856,3,3,-,339,0,-,482,0,-,602,0
857,3,3,-,340,0,-,483,0,-,603,0
858,3,3,-,341,0,-,484,0,-,604,0
859,3,3,0,342,0,0,485,0,0,605,0
860,3,3,0,343,0,0,486,0,0,606,0
866,2,2,-,911,0,-,1013,0
867,2,2,-,912,0,-,1014,0
868,2,2,0,913,0,0,1015,0
869,2,2,-,914,0,-,1016,0
870,2,2,-,915,0,-,1017,0
871,2,2,-,916,0,-,1018,0
872,2,2,-,917,0,-,1019,0
873,2,2,-,918,0,-,1020,0
874,2,2,-,919,0,-,1021,0
875,2,2,false,932,0,true,1033,0
877,1,1,876,1034,0
878,1,1,0,1035,0
879,1,1,876,933,0
880,1,1,-,934,0
881,1,1,-,935,0
882,1,1,-,936,0
883,1,1,0.0,937,0
884,1,1,-,938,0
885,1,1,-,939,0
886,1,1,1.0,940,0
887,1,1,0,941,0
888,1,1,-1.0,942,0
889,1,1,-,943,0
890,1,1,-,944,0
891,1,1,-,945,0
892,1,1,0,946,0
893,1,1,0,947,0
899,2,2,-,718,0,-,820,0
900,2,2,-,719,0,-,821,0
901,2,2,0,720,0,0,822,0
902,2,2,-,721,0,-,823,0
903,2,2,-,722,0,-,824,0
904,2,2,-,723,0,-,825,0
905,2,2,0,724,0,0,826,0
906,2,2,-,725,0,-,827,0
907,2,2,-,726,0,-,828,0
908,2,2,false,739,0,true,840,0
910,1,1,909,841,0
911,1,1,0,842,0
912,1,1,909,740,0
913,1,1,-,741,0
914,1,1,-,742,0
915,1,1,-,743,0
916,1,1,0.0,744,0
917,1,1,-,745,0
918,1,1,-,746,0
919,1,1,1.0,747,0
920,1,1,0,748,0
921,1,1,0.0,749,0
922,1,1,-,750,0
923,1,1,-,751,0
924,1,1,-,752,0
925,1,1,0,753,0
926,1,1,0,754,0
985,2,2,-,1152,0,-,1447,0
986,2,2,1,1153,0,1,1448,0
987,2,2,0,1154,0,0,1449,0
988,2,2,0,1155,0,0,1450,0
994,2,2,-,1166,0,-,1461,0
995,2,2,1,1167,0,1,1462,0
996,2,2,1.0,1168,0,1.0,1463,0
997,2,2,-,1169,0,-,1464,0
998,2,2,0,1170,0,0,1465,0
999,2,2,0,1171,0,0,1466,0
1005,2,2,-,1177,0,-,1472,0
1006,2,2,1.0,1178,0,1.0,1473,0
1007,2,2,0,1179,0,0,1474,0
1008,2,2,0,1180,0,0,1475,0
1014,2,2,-,1186,0,-,1481,0
1015,2,2,1.0,1187,0,1.0,1482,0
1016,2,2,0,1188,0,0,1483,0
1017,2,2,0,1189,0,0,1484,0
1023,2,2,-,1195,0,-,1490,0
1024,2,2,false,1196,0,false,1491,0
1025,2,2,0,1197,0,0,1492,0
1026,2,2,0,1198,0,0,1493,0
1032,2,2,-,1204,0,-,1499,0
1033,2,2,1,1205,0,1,1500,0
1034,2,2,0,1206,0,0,1501,0
1035,2,2,0,1207,0,0,1502,0
1041,2,2,-,1213,0,-,1508,0
1042,2,2,1,1214,0,1,1509,0
1043,2,2,0,1215,0,0,1510,0
1044,2,2,0,1216,0,0,1511,0
1050,2,2,-,1228,0,-,1523,0
1051,2,2,97,1229,0,97,1524,0
1052,2,2,0,1230,0,0,1525,0
1053,2,2,0,1231,0,0,1526,0
1059,2,2,-,1237,0,-,1532,0
1060,2,2,49,1238,0,49,1533,0
1061,2,2,0,1239,0,0,1534,0
1062,2,2,0,1240,0,0,1535,0
1068,2,2,-,1249,0,-,1544,0
1069,2,2,-,1250,0,-,1545,0
1070,2,2,0,1251,0,0,1546,0
1071,2,2,0,1252,0,0,1547,0
1077,2,2,-,1260,0,-,1555,0
1078,2,2,-,1261,0,-,1556,0
1079,2,2,0,1262,0,0,1557,0
1080,2,2,0,1263,0,0,1558,0
1086,2,2,-,1271,0,-,1566,0
1087,2,2,-,1272,0,-,1567,0
1088,2,2,0,1273,0,0,1568,0
1089,2,2,0,1274,0,0,1569,0
1095,2,2,-,1280,0,-,1575,0
1096,2,2,-,1281,0,-,1576,0
1097,2,2,0,1282,0,0,1577,0
1098,2,2,0,1283,0,0,1578,0
1099,2,2,0,1284,0,0,1579,0
1100,2,2,-,1285,0,-,1580,0
1101,2,2,0,1324,0,0,1619,0
1102,2,2,-,1325,0,-,1620,0
1103,2,2,-,1326,0,-,1621,0
1104,2,2,0,1327,0,0,1622,0
1105,2,2,0,1328,0,0,1623,0
1111,7,7,-,348,0,-,491,0,-,643,0,-,759,0,-,847,0,-,952,0,-,1040,0
1112,7,7,0,349,0,0,492,0,0,644,0,0,760,0,0,848,0,0,953,0,0,1041,0
1113,7,7,-,350,0,-,493,0,-,645,0,-,761,0,-,849,0,-,954,0,-,1042,0
1114,7,7,-,351,0,-,494,0,-,646,0,-,762,0,-,850,0,-,955,0,-,1043,0
1115,7,7,-,352,0,-,495,0,-,647,0,-,763,0,-,851,0,-,956,0,-,1044,0
1121,1,1,0,658,0
1122,1,1,0,659,0
1123,1,1,-,660,0
1124,1,1,-,661,0
1125,1,1,1,662,0
1126,1,1,0,663,0
1127,1,1,0,664,0
1128,1,1,0,665,0
1133,5,5,-,316,0,-,459,0,-,579,0,-,920,0,-,1022,0
1134,5,5,-,317,0,-,460,0,-,580,0,-,921,0,-,1023,0
1135,5,5,-,318,0,-,461,0,-,581,0,-,922,0,-,1024,0
1136,5,5,0,319,0,0,462,0,0,582,0,0,923,0,0,1025,0
1137,5,5,-,320,0,-,463,0,-,583,0,-,924,0,-,1026,0
1140,4,4,1138,321,0,1138,464,0,1138,584,0,1138,925,0
1141,5,5,1138,322,0,1138,465,0,1138,585,0,1138,926,0,1139,1027,0
1142,5,5,-,323,0,-,466,0,-,586,0,-,927,0,-,1028,0
1145,5,5,1143,324,0,1143,467,0,1143,587,0,1143,928,0,1143,1029,0
1146,5,5,1143,325,0,1143,468,0,1143,588,0,1143,929,0,1143,1030,0
1148,1,1,1147,1031,0
1149,1,1,true,1032,0
1150,4,4,1147,326,0,1147,469,0,1147,589,0,1147,930,0
1151,4,4,false,327,0,false,470,0,false,590,0,false,931,0
1157,2,2,0,727,0,0,829,0
1158,2,2,-,728,0,-,830,0
1159,2,2,-,729,0,-,831,0
1160,2,2,0,730,0,0,832,0
1161,2,2,-,731,0,-,833,0
1164,1,1,1162,732,0
1165,2,2,1162,733,0,1163,834,0
1166,2,2,-,734,0,-,835,0
